username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
tedcruz;2016-01-31 12:45;401;1316;"We let Caroline & Catherine off the bus for some exercise by Ames. They said they were "running to caucus" #iacaucus pic.twitter.com/l7ZoCWs9kA";Iowa, USA;;#iacaucus;"693867780576129025";https://twitter.com/tedcruz/status/693867780576129025
tedcruz;2016-01-31 12:29;182;290;"Watch today's #CaucusForCruz rally LIVE from Iowa City at 1:30 pm CT here: http://www. c-span.org/video/?403939- 1/ted-cruz-campaign-rally-iowa-city-iowa … pic.twitter.com/kStRa1IvbA";Iowa, USA;;#CaucusForCruz;"693863741595602944";https://twitter.com/tedcruz/status/693863741595602944
tedcruz;2016-01-31 10:27;148;231;"#CruzCrew : we're in Iowa City, Davenport, and Des Moines today! Join us: http:// tedcruz.org/events #CaucusForCruz";Iowa, USA;;#CruzCrew #CaucusForCruz;"693833102276177920";https://twitter.com/tedcruz/status/693833102276177920
tedcruz;2016-01-31 09:01;253;384;"Get ready to #CaucusForCruz tomorrow: http:// votetedcruz.com/ia https:// amp.twimg.com/v/8581bf98-506 0-477b-bb8e-543475db251b …";;;#CaucusForCruz;"693811254939426816";https://twitter.com/tedcruz/status/693811254939426816
tedcruz;2016-01-31 08:09;533;707;"A vote for me is a vote to secure the border & a #FullRepeal of Obamacare. #CaucusForCruz : http:// votetedcruz.com/ia https:// twitter.com/meetthepress/s tatus/693797624718036993 …";;;#FullRepeal #CaucusForCruz;"693798314215473154";https://twitter.com/tedcruz/status/693798314215473154
tedcruz;2016-01-30 21:44;201;337;"Thank you Sioux City! #CaucusForCruz on Monday: http:// votetedcruz.com/ia pic.twitter.com/1JFFhhHCHx";Sioux City, IA;;#CaucusForCruz;"693641073738928130";https://twitter.com/tedcruz/status/693641073738928130
tedcruz;2016-01-30 21:36;315;556;"You heard him. @GlennBeck is asking you to #CaucusForCruz on Monday: http:// votetedcruz.com/ia pic.twitter.com/FCEzDTqQoq";Sioux City, IA;@GlennBeck;#CaucusForCruz;"693639082535100416";https://twitter.com/tedcruz/status/693639082535100416
tedcruz;2016-01-30 20:56;441;899;"So grateful to have Phil Robertson in Sioux City tonight urging Iowans to #CaucusForCruz ! pic.twitter.com/jFoi0Tbk5b";Sioux City, IA;;#CaucusForCruz;"693628970466689024";https://twitter.com/tedcruz/status/693628970466689024
tedcruz;2016-01-30 20:26;563;742;". @TPPatriots officially endorses our campaign! #CaucusForCruz #IACaucus pic.twitter.com/42d7KNfuTu";Sioux City, IA;@TPPatriots;#CaucusForCruz #IACaucus;"693621244684562432";https://twitter.com/tedcruz/status/693621244684562432
tedcruz;2016-01-30 20:19;270;432;"Honored to earn the support of @jennybethm tonight in Sioux City! #CaucusForCruz #IACaucus pic.twitter.com/qZGQGA7Nmr";Sioux City, IA;@jennybethm;#CaucusForCruz #IACaucus;"693619687318556678";https://twitter.com/tedcruz/status/693619687318556678
tedcruz;2016-01-30 20:09;239;391;". @SteveKingIA in Sioux City: "I want @tedcruz in the White House." #CaucusForCruz pic.twitter.com/C6hXAItlUN";Sioux City, IA;@SteveKingIA @tedcruz;#CaucusForCruz;"693617116524777473";https://twitter.com/tedcruz/status/693617116524777473
tedcruz;2016-01-30 20:00;165;307;". @heidiscruz takes the stage in front of a packed house in Sioux City #CaucusForCruz #IACaucus pic.twitter.com/5H7zUFEHXc";Sioux City, IA;@heidiscruz;#CaucusForCruz #IACaucus;"693614706167255040";https://twitter.com/tedcruz/status/693614706167255040
tedcruz;2016-01-30 19:44;207;357;"Crowd is building in Sioux City! #CaucusForCruz #IACaucus pic.twitter.com/SIABjHfUgb";Sioux City, IA;;#CaucusForCruz #IACaucus;"693610784102989825";https://twitter.com/tedcruz/status/693610784102989825
tedcruz;2016-01-30 18:08;224;423;". @GlennBeck , Phil Robertson, and me tonight in Sioux City! #CaucusForCruz #IACaucus pic.twitter.com/tINGA0B3nq";Sioux City, IA;@GlennBeck;#CaucusForCruz #IACaucus;"693586706541318145";https://twitter.com/tedcruz/status/693586706541318145
