username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
JebBush;2016-02-06 12:50;88;165;"Thank you, Bedford. Join me tomorrow in Salem & Nashua: http:// jeb.cm/1L6c1cC pic.twitter.com/WBiMYE6XmN";;;;"696043312978006016";https://twitter.com/JebBush/status/696043312978006016
JebBush;2016-02-06 11:12;100;239;"Over capacity for our Bedford town hall. For those who couldn’t make it inside, I’m glad we got to meet beforehand! pic.twitter.com/CImP4HY7nH";;;;"696018558338396160";https://twitter.com/JebBush/status/696018558338396160
JebBush;2016-02-06 09:52;85;311;"Boys on the bus pic.twitter.com/MpeUAyADGT";;;;"695998539109920768";https://twitter.com/JebBush/status/695998539109920768
JebBush;2016-02-06 09:21;173;309;"If you can’t list one accomplishment by @MarcoRubio , how do you know he has the leadership skills to be president? https:// amp.twimg.com/v/3b3a8511-b9f 6-4ee3-89db-94a525db66b0 …";;@MarcoRubio;;"695990731899449344";https://twitter.com/JebBush/status/695990731899449344
JebBush;2016-02-05 13:45;207;290;"NEW AD: My conservative record of accomplishments vs. @MarcoRubio ’s record of doing nothing in the Senate. https:// amp.twimg.com/v/86327239-10a 2-45b4-8993-c59407e2c4e0 …";;@MarcoRubio;;"695694647012634624";https://twitter.com/JebBush/status/695694647012634624
JebBush;2016-02-05 12:04;492;1047;". @realDonaldTrump My 90 year old mother made it out to campaign. She met Destiny, age 5. pic.twitter.com/Xue8HwpTS3";;@realDonaldTrump;;"695669272119529472";https://twitter.com/JebBush/status/695669272119529472
JebBush;2016-02-05 12:01;110;315;"Grateful Mom could join me on this journey. https:// amp.twimg.com/v/ca12cfea-4d9 a-42a4-b449-0f98e56311a7 …";;;;"695668546693533696";https://twitter.com/JebBush/status/695668546693533696
JebBush;2016-02-05 09:58;87;214;"We need a president whose ambition is to serve others, not to serve themselves. https:// amp.twimg.com/v/c0c80824-4cf 0-4540-b2b3-b5e902fd353b …";;;;"695637619749683201";https://twitter.com/JebBush/status/695637619749683201
JebBush;2016-02-05 08:44;60;218;"Mom’s prediction on who’s going to win #FITN : https:// amp.twimg.com/v/09bf8acb-dea 3-4066-a620-795215fa4964 …";;;#FITN;"695618982770925568";https://twitter.com/JebBush/status/695618982770925568
JebBush;2016-02-05 07:28;82;256;"Get an inside look at what it’s like being on the campaign trail with Mom: http:// snapchat.com/add/jebbush pic.twitter.com/yVzd9M4JME";;;;"695599909899276288";https://twitter.com/JebBush/status/695599909899276288
JebBush;2016-02-04 20:56;72;219;"An overflowing crowd tonight in Derry. pic.twitter.com/MzSrthAP6F";;;;"695440823719063553";https://twitter.com/JebBush/status/695440823719063553
